dotty, 9875, 2020-09-25T14:08:29Z, 04dacad, Fri Sep 25 16:46:57 CEST 2020, 84025.689 46773.722 40123.893 38981.257 37098.160 36941.412 37241.965 36365.309 36244.899 37221.046 36238.150 36252.902 36673.432 36200.000 37529.945 35997.311 35970.015 36237.183 35858.189 37322.177 35708.654 37207.041 35966.812 37310.616 35716.822 37448.691 35817.343 37328.561 35912.030 36969.579 , 35901.886 36776.853 35825.090 36794.670 35817.410 36884.271 35830.791 36679.116 36037.063 36499.404 35770.904 36585.394 35884.634 36318.167 35921.371 36357.021 37544.769 35867.147 36194.817 37331.871
scalap, 9875, 2020-09-26T14:55:30+0200, fa88828, 2020-09-26T15:38:34+0200, 13953.014 5042.713 4129.438 3386.756 3131.218 2800.303 2686.421 2667.214 2651.307 2455.932 2350.725 2245.535 2200.209 2082.238 2054.028 2052.237 2008.446 1922.043 1907.881 1856.449 1854.886 1874.870 1834.268 1838.968 1846.206 1816.050 1828.354 1768.231 1821.208 1796.465 , 1758.410 1708.020 1731.699 1704.927 1702.703 1724.336 1694.703 1677.136 1717.814 1651.377 1650.054 1708.325 1646.201 1684.814 1687.770 1642.431 1644.118 1628.380 1625.844 1633.580
stdlib213, 9875, 2020-09-26T14:55:30+0200, fa88828, 2020-09-26T15:59:37+0200, 52381.503 27949.194 21924.521 20451.496 20876.658 19340.900 18758.024 18852.514 19817.127 18607.944 18362.116 18321.958 19643.257 18401.643 18201.476 18201.455 19424.797 18235.507 18095.184 18203.840 19223.332 18184.219 18112.561 18197.633 19197.934 18097.707 18067.871 18057.301 18913.241 18086.108 , 18017.946 18019.230 18570.632 18162.181 18058.473 18006.672 19401.676 18095.836 18089.421 18363.391 17954.509 17998.890 19414.031 18023.532 17972.080 19317.788 18041.510 18055.600 19319.861 18064.165
power-macro-power-inlined-1, 9875, 2020-09-26T14:55:30+0200, fa88828, 2020-09-26T16:01:18+0200, 3181.872 295.461 187.656 143.951 127.343 108.075 101.719 95.847 88.826 88.933 84.019 82.781 79.772 92.685 76.823 75.212 73.450 70.533 69.336 69.323 68.372 66.597 67.350 64.526 65.111 65.402 63.429 63.984 62.688 62.742 , 62.526 63.172 60.611 61.869 60.647 61.543 60.667 60.201 60.942 60.261 59.580 60.394 59.423 60.087 58.876 60.115 58.570 60.475 58.744 59.519
power-macro-power-inlined-1k, 9875, 2020-09-26T14:55:30+0200, fa88828, 2020-09-26T16:03:04+0200, 4943.815 1122.981 810.151 643.458 550.849 477.660 410.457 363.577 323.338 275.202 260.883 248.917 275.358 254.420 284.356 224.215 223.200 213.028 208.568 206.199 198.970 200.967 194.927 196.373 193.482 194.712 190.887 192.398 189.297 192.854 , 187.488 188.452 187.091 185.499 192.023 185.612 187.647 182.854 187.180 182.919 187.065 183.238 185.940 182.559 187.706 181.779 183.901 180.928 184.546 180.619
quote-string-interpolation-matching, 9875, 2020-09-26T14:55:30+0200, fa88828, 2020-09-26T16:04:58+0200, 5029.583 1533.739 1220.499 1044.212 841.514 705.514 694.904 665.991 673.992 664.810 651.179 655.566 651.068 642.485 647.513 640.501 644.998 642.048 635.060 637.373 635.427 626.560 636.873 632.926 636.188 638.657 625.238 625.830 630.377 628.351 , 625.651 622.723 624.219 629.864 616.912 619.500 615.384 618.096 624.809 617.501 623.551 613.314 609.398 615.199 613.874 613.086 615.899 612.617 613.434 620.045
i1535, 9875, 2020-09-26T14:55:30+0200, fa88828, 2020-09-26T16:06:17+0200, 4045.213 672.915 454.369 366.152 306.565 261.792 214.690 192.228 177.131 175.088 159.963 156.450 148.654 145.175 144.990 140.261 137.980 139.189 132.112 130.752 132.261 130.828 127.892 130.965 126.629 130.653 126.646 120.872 125.375 121.516 , 121.486 122.432 118.563 122.086 115.630 116.030 119.189 112.310 118.253 112.567 115.423 110.321 110.078 112.616 107.894 110.559 106.594 109.281 107.851 109.708
i1687, 9875, 2020-09-26T14:55:30+0200, fa88828, 2020-09-26T16:07:33+0200, 3286.540 417.021 282.515 221.549 184.842 153.945 122.500 112.799 100.923 97.582 101.403 98.142 99.180 93.820 92.056 91.874 87.279 88.120 85.263 84.892 83.039 83.343 84.400 80.690 82.696 80.053 81.351 78.056 79.925 77.880 , 79.211 76.573 77.908 76.486 75.193 77.403 75.460 75.832 74.417 76.452 74.985 74.850 73.966 73.959 74.937 73.372 72.449 74.025 72.212 73.567
empty-class, 9875, 2020-09-26T14:55:30+0200, fa88828, 2020-09-26T16:08:48+0200, 2532.553 117.452 75.677 59.566 50.162 44.393 40.050 38.359 35.485 34.293 32.871 32.302 31.996 31.052 29.480 29.520 28.894 28.629 27.659 28.441 27.260 27.253 27.473 26.939 26.266 26.784 26.007 26.074 25.793 25.818 , 25.106 25.209 25.123 25.036 24.957 24.769 24.904 24.530 24.723 24.678 24.721 24.258 24.472 24.035 24.274 24.478 24.137 24.251 24.117 23.989
empty-object, 9875, 2020-09-26T14:55:30+0200, fa88828, 2020-09-26T16:10:02+0200, 2774.679 207.613 130.577 104.039 91.810 79.843 73.044 69.217 62.621 60.272 55.929 53.888 50.630 51.083 51.204 49.174 48.868 47.739 47.448 45.977 45.815 44.813 45.336 44.440 44.211 43.561 44.068 43.108 44.232 42.726 , 43.662 42.274 43.054 42.262 42.832 42.228 41.632 41.708 41.235 41.845 41.128 41.084 40.420 41.008 41.016 41.083 40.691 39.855 40.385 40.330
empty-file, 9875, 2020-09-26T14:55:30+0200, fa88828, 2020-09-26T16:11:14+0200, 1703.787 37.585 18.217 13.465 12.100 11.735 11.291 11.008 10.726 10.098 9.539 9.335 9.076 9.286 8.752 8.657 8.580 8.535 8.456 8.421 8.377 8.347 8.233 8.185 8.205 8.147 8.020 8.023 7.941 7.935 , 7.947 7.953 7.943 7.905 7.890 7.877 7.875 7.877 7.901 7.937 7.922 7.879 7.864 7.877 8.233 7.843 8.076 7.837 7.881 7.982
dotty, 9875, 2020-09-26T17:32:28+0200, 5396e71, 2020-09-26T18:10:42+0200, 82568.007 46497.262 40303.552 38745.157 37092.708 36799.089 36930.516 36425.964 36119.352 36354.145 35990.682 35841.877 36361.821 35936.215 37189.708 35669.523 35739.898 36218.474 35695.711 36999.659 35604.057 37063.231 35700.902 37217.111 35545.948 37115.309 35556.442 36914.893 35456.511 36677.197 , 35601.384 36626.337 35545.591 36482.441 35618.957 36430.765 35536.895 36443.692 35526.436 36551.444 35709.100 36189.837 35487.006 35940.365 35495.801 36201.515 37306.178 35365.502 35821.823 36597.420
re2s, 9875, 2020-09-26T17:32:28+0200, 5396e71, 2020-09-26T18:13:14+0200, 14034.751 5758.746 4553.207 3486.086 3140.421 2914.441 2686.906 2626.419 2539.455 2470.172 2450.636 2400.296 2360.509 2359.055 2270.510 2321.816 2248.647 2221.095 2250.209 2187.768 2247.433 2162.297 2133.721 2179.800 2134.428 2207.217 2123.076 2152.728 2114.101 2141.669 , 2098.354 2132.389 2074.201 2107.733 2074.355 2124.257 2170.876 2095.823 2138.589 2064.184 2097.788 2072.612 2124.108 2131.762 2059.155 2114.328 2060.812 2102.480 2120.384 2074.069
scalap, 9875, 2020-09-26T17:32:28+0200, 5396e71, 2020-09-26T18:15:36+0200, 14327.846 5058.819 3990.725 3309.019 3216.604 3019.995 2789.826 2736.927 2588.445 2505.870 2367.895 2276.848 2249.482 2113.042 2066.733 2036.940 2002.675 1958.825 1956.304 1896.038 1871.168 1868.954 1832.179 1835.130 1815.818 1800.973 1814.860 1791.520 1757.691 1854.592 , 1776.483 1735.153 1776.767 1715.303 1702.255 1740.962 1719.426 1693.337 1795.177 1678.712 1656.605 1705.815 1675.208 1719.821 1708.217 1646.138 1660.041 1631.638 1637.562 1667.573
stdlib213, 9875, 2020-09-26T17:32:28+0200, 5396e71, 2020-09-26T18:36:58+0200, 51510.033 28593.764 22794.444 21192.231 21186.888 19361.002 19026.730 18739.821 20124.630 18648.864 18603.119 18595.166 19769.355 18424.578 18464.153 18403.423 19758.179 18390.570 18357.850 18374.339 19514.621 18323.381 18417.044 18323.149 19510.263 18396.863 18306.411 18274.961 19139.731 18319.422 , 18338.451 18245.259 18901.449 18228.850 18318.254 18221.096 19721.315 18260.412 18204.286 18567.376 18315.859 18319.820 19557.902 18332.123 18272.075 19548.013 18336.072 18206.698 19585.166 18361.868
power-macro-power-inlined-1, 9875, 2020-09-26T17:32:28+0200, 5396e71, 2020-09-26T18:38:37+0200, 3179.433 290.064 185.087 133.835 115.291 101.232 94.666 96.056 90.289 88.140 86.095 87.727 84.144 101.125 78.498 75.653 75.760 72.179 71.089 69.951 69.320 67.477 66.468 65.365 64.793 64.650 63.446 63.586 62.472 63.578 , 63.449 63.336 61.213 62.263 61.027 61.947 60.199 61.101 60.871 60.324 59.523 60.748 59.307 60.050 58.834 60.073 58.570 60.146 58.882 59.789
power-macro-power-inlined-1k, 9875, 2020-09-26T17:32:28+0200, 5396e71, 2020-09-26T18:40:24+0200, 4915.489 1157.952 755.748 607.109 531.959 479.992 402.591 355.566 334.187 302.162 283.553 249.588 244.156 235.307 280.608 226.405 225.088 212.701 206.633 199.401 197.432 196.154 192.766 194.220 190.562 189.969 187.841 188.863 186.371 189.294 , 187.114 187.261 183.418 192.351 183.649 187.460 182.144 184.574 180.128 184.251 181.477 183.473 182.723 182.967 179.132 180.102 181.379 179.564 181.922 178.167
quote-string-interpolation-matching, 9875, 2020-09-26T17:32:28+0200, 5396e71, 2020-09-26T18:42:18+0200, 5112.768 1712.362 1334.686 1142.962 1066.697 922.158 718.425 691.639 681.174 666.830 657.786 658.309 648.648 648.915 635.641 650.116 643.875 639.773 646.759 645.908 641.468 644.348 630.332 639.152 635.209 635.056 637.133 635.056 633.976 632.864 , 629.426 631.850 633.822 628.638 629.870 630.318 629.951 628.785 624.001 623.345 622.175 618.941 619.449 624.849 625.530 626.449 620.550 623.554 623.571 621.019
i1535, 9875, 2020-09-26T17:32:28+0200, 5396e71, 2020-09-26T18:43:36+0200, 3986.301 690.581 462.654 358.565 310.346 268.216 218.724 191.071 177.027 171.370 157.699 148.928 147.269 141.987 139.858 135.910 135.113 136.509 130.821 130.168 129.673 130.145 129.427 128.815 124.660 126.557 123.714 120.199 124.465 117.765 , 120.616 116.328 117.092 117.823 113.619 118.691 112.854 113.155 112.414 111.320 113.089 108.565 111.765 106.547 105.770 108.899 106.694 105.987 106.617 107.450
i1687, 9875, 2020-09-26T17:32:28+0200, 5396e71, 2020-09-26T18:44:52+0200, 3276.007 413.176 269.425 209.773 176.083 147.276 121.772 111.975 108.485 102.044 101.477 98.230 99.409 92.437 89.034 89.671 86.188 87.396 85.747 84.290 84.146 82.625 84.135 81.092 82.796 79.634 83.565 79.757 78.656 79.429 , 78.431 78.660 76.754 77.778 75.860 78.346 75.588 76.367 75.168 77.085 75.260 75.601 74.860 74.963 74.037 76.247 73.743 74.772 73.387 74.210
empty-class, 9875, 2020-09-26T17:32:28+0200, 5396e71, 2020-09-26T18:46:05+0200, 2546.180 115.088 73.174 57.397 49.871 43.233 40.285 37.398 35.682 34.145 33.484 32.804 32.949 31.270 29.310 29.515 28.402 28.158 27.413 27.539 26.693 26.623 26.089 26.357 25.715 25.823 25.764 25.623 25.890 25.437 , 25.135 24.637 25.095 24.819 24.895 24.441 24.494 24.242 24.679 24.813 24.108 24.293 23.935 24.144 24.129 24.277 24.023 24.425 24.165 24.061
empty-object, 9875, 2020-09-26T17:32:28+0200, 5396e71, 2020-09-26T18:47:20+0200, 2772.236 215.539 133.604 97.515 80.885 70.621 65.878 64.427 59.820 59.859 56.955 55.140 52.428 52.129 50.496 49.881 49.241 48.282 48.094 47.362 46.981 45.318 45.609 43.901 45.847 43.700 44.264 43.232 44.196 43.404 , 42.490 43.320 42.190 42.972 41.883 42.278 41.640 42.039 41.742 41.578 41.081 41.272 41.251 40.834 41.246 40.604 41.301 41.182 41.696 41.153
empty-file, 9875, 2020-09-26T17:32:28+0200, 5396e71, 2020-09-26T18:48:32+0200, 1681.985 36.412 17.132 12.743 12.089 11.599 11.001 10.819 10.212 9.896 9.301 9.290 8.702 8.853 8.543 8.437 8.401 8.331 8.272 8.300 8.147 8.165 8.013 7.989 7.886 7.980 7.881 7.773 7.739 7.739 , 7.765 7.676 7.709 7.688 7.674 7.723 7.669 7.701 7.780 7.740 7.682 7.636 7.654 7.979 7.648 7.862 7.622 7.614 7.875 7.501
