dotty, 3366, 2017-10-22T20:16:35Z, 6e16866, 33649.851, Sun Oct 22 22:38:24 CEST 2017, 74513.859 39689.164 36777.015 35066.384 35004.608 34884.761 34035.430 33920.481 33982.400 33713.914 , 34134.130 33696.083 33817.047 33637.526 33662.176 34033.471 33903.046 33345.466 33414.991 34214.433 33221.592 33864.571 33175.234 34180.955 33007.633 33422.386 33036.823 34345.124 33044.405 33406.349
tests/exhaustivity-V.scala, 3366, 2017-10-23T13:45:13Z, 70b46a8, 2011.5155, Mon Oct 23 16:40:35 CEST 2017, 5246.596 3255.303 2606.225 2428.694 2837.363 2487.075 2500.343 2174.833 2135.260 2342.510 2155.181 2100.060 2069.709 2056.714 2052.393 2066.724 2087.395 2093.547 2060.991 2046.322 5328.497 2773.340 2682.232 2377.460 2817.105 2406.489 2287.227 2341.094 2372.690 2314.891 2211.212 2156.623 2149.984 2135.183 2148.666 2109.411 2089.089 2089.743 2092.993 2091.181 5370.356 2892.558 2164.600 2191.001 2840.289 2258.426 2287.116 2117.125 2083.528 1973.860 1925.399 1952.897 1889.218 1915.965 1850.677 1860.902 1839.949 1835.522 1794.440 1788.916 , 2045.302 2042.455 2035.823 2042.047 2005.383 2001.886 2053.781 2012.193 2005.971 1994.760 2012.917 2016.317 2007.239 2116.604 2013.699 2017.647 2117.597 2011.289 2011.204 2007.529 2025.948 2041.405 2006.802 2011.742 2018.675 2009.866 2021.728 2014.801 2006.636 1992.533 2001.766 2012.299 1988.699 1993.586 1998.886 1992.871 1991.793 2004.441 1998.803 2024.782 2096.392 2116.751 2074.554 2089.873 2064.399 2062.319 2160.943 2088.117 2139.681 2100.272 2050.650 2048.896 2046.845 2048.627 2056.181 2056.213 2058.463 2058.792 2057.945 2322.631 2060.216 2047.711 2053.017 2058.943 2048.922 2054.027 2067.208 2062.169 2044.205 2039.140 2036.475 2036.753 2038.580 2097.754 2047.644 2051.854 2248.421 2045.676 2089.081 2044.396 1801.075 1822.423 1800.447 1788.983 1771.424 1770.956 1779.355 1782.685 1788.245 1760.200 1779.266 1774.636 1775.922 1763.611 1757.423 1755.395 1770.486 1789.994 1790.026 1770.638 1765.832 1764.446 1764.430 1779.077 1759.376 1771.155 1759.843 1788.094 1756.412 1751.553 1749.237 1771.956 1751.760 1755.300 1749.587 1746.938 1754.470 1756.077 1754.595 1759.308
tests/implicitNums.scala, 3366, 2017-10-23T13:45:13Z, 70b46a8, 786.3645, Mon Oct 23 16:41:30 CEST 2017, 6406.939 3643.371 2329.780 1978.352 1902.350 1140.674 1082.382 1011.904 1061.667 1013.742 , 852.200 849.034 851.943 808.047 802.841 785.985 821.782 785.078 776.066 776.694 792.177 815.758 774.209 780.002 777.452 786.744 797.220 774.413 766.736 772.192
tests/scalapb, 3366, 2017-10-23T13:45:13Z, 70b46a8, 7047.079, Mon Oct 23 16:45:53 CEST 2017, 31146.258 13719.356 10592.440 8775.001 8317.955 7555.696 7454.051 7358.790 7349.264 7516.554 , 7185.762 7391.923 7371.037 7143.473 7067.915 7061.279 7048.067 7108.382 7106.336 7092.206 7046.091 7017.852 6950.018 6962.073 6954.443 6966.301 6993.898 6968.761 6975.982 6986.702
dotty, 3366, 2017-10-23T14:50:32Z, 70b46a8, 33173.964, Mon Oct 23 17:12:10 CEST 2017, 75184.402 40021.533 35880.156 34706.499 34367.472 34548.748 33766.315 33586.017 33683.779 33653.338 , 33927.848 33268.109 33140.520 33522.637 34206.873 33044.744 33243.271 33424.397 34328.427 32884.949 32769.141 33190.686 34016.292 32695.559 32879.012 33157.242 33869.161 32692.099 32721.694 33085.495
tests/scala-library, 3366, 2017-10-23T14:50:32Z, 70b46a8, 5724.6335, Mon Oct 23 17:15:36 CEST 2017, 24006.135 11321.575 8386.282 7288.960 6791.877 6341.686 6128.511 6433.975 6033.805 5959.629 , 5989.151 6104.933 5893.782 5805.657 5732.230 5722.514 5727.989 5726.753 5709.081 5711.110 5741.078 5705.468 5789.845 5719.948 5650.028 5732.535 5669.845 5668.192 5674.590 5719.120
tests/implicit_cache.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 121.4785, Mon Oct 23 17:16:12 CEST 2017, 2776.627 508.473 399.861 374.133 314.056 230.404 165.028 160.443 155.014 134.137 , 131.247 132.057 126.674 126.893 124.136 131.854 124.538 120.430 120.298 122.527 126.277 117.754 122.732 116.650 114.050 115.509 114.274 114.688 112.469 114.247
tests/implicit-scope-loop.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 126.044, Mon Oct 23 17:16:48 CEST 2017, 2921.323 656.160 522.036 363.806 426.144 341.992 224.148 192.195 160.828 154.983 , 140.323 134.089 131.400 129.541 131.266 130.341 126.501 137.132 123.886 133.197 121.308 121.128 117.210 119.946 129.447 116.797 117.521 121.570 125.587 115.093
tests/i1535.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 147.2525, Mon Oct 23 17:17:25 CEST 2017, 3382.331 1000.626 712.477 576.464 431.242 356.040 256.666 239.235 207.481 196.133 , 208.894 183.519 159.598 157.479 153.646 156.119 158.142 146.696 146.815 165.937 147.690 143.761 145.204 143.210 151.323 143.607 140.937 137.627 143.337 137.386
tests/i1687.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 101.726, Mon Oct 23 17:18:01 CEST 2017, 2774.106 436.041 340.129 389.193 298.450 228.652 157.219 130.830 146.861 127.770 , 108.949 108.719 106.132 109.238 104.668 107.293 106.666 100.405 101.714 98.754 119.008 107.284 100.661 98.953 101.738 98.841 98.803 100.275 94.347 96.581
tests/Vector.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 561.496, Mon Oct 23 17:21:34 CEST 2017, 6212.538 2802.967 2328.026 1920.543 1861.763 1271.664 1209.169 991.024 877.411 901.856 755.533 729.747 714.343 679.222 680.384 672.903 856.519 674.912 685.087 626.051 6653.256 2497.893 1720.143 1521.909 1357.585 1179.664 1071.190 1271.998 1274.792 1031.315 1026.373 1016.086 815.922 725.080 718.266 684.173 653.141 646.375 629.820 615.072 6568.230 2077.829 1651.190 2046.912 1438.738 1197.718 1444.751 976.613 1159.475 882.838 1055.187 829.800 721.622 712.084 676.743 746.826 706.851 660.551 631.609 615.888 , 612.129 665.815 699.346 619.685 583.549 571.640 566.606 606.713 578.516 575.480 596.298 592.309 575.621 561.666 590.398 552.007 547.204 541.584 551.450 539.013 563.285 541.223 556.608 532.681 535.629 611.808 545.355 534.938 535.075 544.718 653.479 622.685 584.707 579.408 582.732 625.992 638.172 590.200 563.110 572.132 550.755 555.583 560.134 547.042 549.386 541.255 553.754 546.931 551.375 537.841 541.858 530.333 540.908 547.281 538.503 528.585 529.683 538.343 537.347 532.341 632.736 618.840 611.711 733.995 602.460 613.735 611.608 650.858 645.446 579.165 586.544 576.097 564.573 563.544 558.119 567.205 567.066 562.999 564.092 549.089 551.614 550.943 561.326 550.405 542.133 543.806 551.428 547.272 543.183 554.168
tests/empty-class.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 77.5555, Mon Oct 23 17:22:09 CEST 2017, 2415.841 317.173 243.286 200.638 180.255 139.216 104.883 94.946 102.099 88.783 , 82.059 81.335 81.690 83.615 79.638 78.966 81.389 79.790 75.951 77.674 75.853 76.464 77.395 79.269 75.133 75.942 74.253 75.505 77.437 74.017
tests/empty-object.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 78.5985, Mon Oct 23 17:22:43 CEST 2017, 2565.320 384.148 276.746 208.236 212.518 144.309 146.473 96.470 91.080 86.856 , 85.538 82.659 83.829 83.227 95.525 82.853 80.753 78.619 79.488 77.625 78.578 77.673 77.541 77.782 78.935 77.420 75.936 77.741 75.643 76.684
tests/empty-file.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 62.6145, Mon Oct 23 17:23:17 CEST 2017, 1986.144 334.772 241.960 197.845 170.839 146.346 114.821 87.987 71.122 73.668 , 66.464 66.695 76.215 68.475 64.036 64.698 63.339 63.178 62.979 61.221 62.315 61.617 62.146 60.761 61.946 62.341 60.753 61.870 62.888 61.218
tests/patmatexhaust.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 298.0555, Mon Oct 23 17:27:11 CEST 2017, 5274.268 1748.278 1685.815 1380.068 1286.906 1122.382 1096.911 861.390 711.756 581.529 684.649 480.876 543.131 617.326 566.011 547.186 423.739 455.613 369.426 363.381 5283.151 1743.082 1314.644 1413.571 1301.106 1210.392 1031.957 972.393 741.694 574.433 718.967 664.690 569.329 591.493 430.858 387.901 449.364 492.813 414.059 351.926 5410.667 2114.064 1618.139 1363.403 1195.671 1069.966 1034.623 829.596 776.868 532.718 599.907 471.828 593.147 437.293 395.459 469.691 369.887 360.486 343.899 337.222 , 387.856 365.818 351.191 346.023 351.721 339.329 368.751 468.320 381.169 332.947 344.993 336.298 316.838 307.375 314.285 307.542 303.954 306.870 303.840 306.363 364.217 295.448 292.369 315.736 304.796 339.516 297.876 291.116 365.852 300.255 297.257 288.551 295.292 286.783 284.445 292.756 291.357 284.142 291.162 278.537 337.170 335.521 329.962 343.152 323.141 319.575 316.536 307.374 306.374 313.639 298.235 296.963 304.462 299.339 291.466 296.337 294.777 291.309 296.791 284.631 296.247 294.833 291.590 322.239 284.793 281.629 284.688 283.159 280.676 280.932 275.012 275.394 323.427 290.989 285.615 297.755 289.216 282.596 296.884 271.056 335.036 331.752 334.114 322.024 315.763 313.816 352.037 302.757 381.906 316.088 346.745 323.704 333.736 339.171 342.818 305.424 302.449 291.557 287.329 304.523 285.446 292.277 289.958 287.608 290.396 281.905 278.521 304.848 284.994 282.173 284.548 278.007 274.476 285.789 274.267 273.190 287.794 273.657 272.102 297.041
tests/exhaustivity-I.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 177.797, Mon Oct 23 17:30:45 CEST 2017, 4151.144 1489.490 1018.848 861.138 621.127 505.927 440.215 404.278 504.620 460.540 375.161 268.289 252.411 243.752 240.969 226.430 218.233 207.063 203.651 207.779 3872.206 1586.016 1193.798 936.049 782.734 612.445 582.435 516.754 425.593 305.581 278.514 291.896 261.495 242.643 254.333 234.341 217.270 207.173 203.224 204.446 3856.268 1125.132 852.936 652.787 714.542 549.589 524.426 446.064 315.820 282.839 295.628 252.828 253.733 254.542 270.240 221.767 216.384 205.267 211.625 215.072 , 214.310 192.763 193.566 188.802 201.349 192.148 188.368 193.691 195.422 219.275 179.897 179.664 186.760 183.223 182.287 177.370 177.596 185.414 193.858 189.481 214.003 170.640 189.204 171.239 172.360 170.626 170.351 171.642 168.233 169.269 194.441 166.571 168.448 165.872 166.246 164.857 166.911 165.275 166.772 165.060 193.095 190.213 193.714 187.235 188.815 184.588 182.866 185.408 182.560 190.366 180.765 177.998 181.414 178.958 183.941 181.179 178.966 187.399 180.620 181.156 175.081 172.598 201.627 172.093 176.334 171.683 173.741 174.411 168.200 170.681 170.714 169.051 170.004 167.081 168.721 166.519 167.226 169.799 165.636 170.994 193.280 192.198 243.851 189.026 190.578 183.469 190.081 185.760 182.268 183.671 180.641 176.383 180.212 176.086 178.859 194.883 206.125 249.786 192.664 181.101 171.833 169.975 175.367 169.112 171.809 167.690 166.334 171.027 166.461 166.920 164.162 167.986 165.826 164.940 165.985 164.262 164.378 162.790 164.276 163.890
tests/exhaustivity-S.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 299.9825, Mon Oct 23 17:34:32 CEST 2017, 3855.725 1506.700 805.928 731.140 746.370 675.604 540.920 387.137 382.062 377.770 316.519 308.999 304.342 342.984 300.430 294.783 294.964 298.795 291.236 312.231 4051.738 1234.076 787.312 708.369 597.165 456.241 440.756 455.176 397.844 368.424 362.532 347.855 350.112 363.953 377.937 423.939 356.124 334.577 366.184 331.554 3977.215 1726.626 1198.037 831.062 612.122 568.227 462.920 386.058 374.579 398.693 369.738 390.241 437.287 352.502 342.872 350.904 336.020 339.606 315.550 316.137 , 353.594 303.770 317.877 292.878 281.626 280.530 295.017 276.628 277.369 278.972 276.150 281.302 276.085 274.231 273.250 273.264 272.993 275.898 272.573 270.577 270.357 269.982 269.419 269.472 275.871 270.667 276.482 379.357 272.704 267.515 271.725 294.390 270.821 270.311 277.269 266.970 267.514 269.763 266.128 365.926 334.719 404.153 328.664 325.479 322.671 326.080 322.755 336.567 323.838 317.203 318.667 322.087 335.539 321.395 314.047 314.750 313.611 314.622 315.625 318.379 311.470 312.147 313.282 311.069 311.364 310.824 309.864 311.902 310.869 310.908 309.098 309.505 308.240 308.188 309.048 309.648 306.593 308.909 355.921 314.150 315.883 312.169 311.802 308.225 307.676 315.145 303.610 303.194 301.783 299.888 308.459 299.971 301.026 298.445 305.903 296.997 296.598 295.459 299.994 295.260 294.895 295.960 294.818 294.466 294.228 291.916 303.209 292.106 293.244 295.596 291.291 292.050 291.387 291.542 302.270 290.436 290.825 293.497 294.442 291.531
tests/exhaustivity-T.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 922.026, Mon Oct 23 17:39:41 CEST 2017, 4959.742 1907.080 1304.875 1860.698 1255.032 1366.600 1218.953 1250.477 1180.013 1143.349 1021.537 1159.206 1103.230 1045.010 1066.739 1035.324 1180.678 1061.585 969.316 967.685 5070.497 1984.634 1285.018 1186.434 1414.615 1168.208 1101.713 1119.983 1108.075 1041.320 933.962 921.210 910.335 895.177 877.616 878.391 859.040 853.773 1150.140 847.192 4682.712 2035.816 1344.553 1350.046 1555.414 1377.850 1347.774 1240.899 1116.524 1499.030 1182.870 1059.318 1292.196 1152.496 1032.591 1022.969 1027.061 1022.562 1005.806 1065.656 , 954.333 945.583 983.590 960.598 1230.778 968.784 955.860 937.867 928.420 952.969 945.084 925.796 921.484 942.550 919.184 923.664 928.446 934.658 930.643 911.984 917.337 943.887 914.720 911.868 911.593 920.328 919.890 922.568 907.277 911.463 943.700 910.520 919.648 912.174 920.542 917.104 904.273 914.469 905.418 906.395 855.626 896.365 855.637 842.207 833.803 833.319 831.595 857.716 836.009 843.347 822.440 821.875 820.000 827.579 826.078 820.936 821.846 820.460 817.250 820.569 815.272 818.880 825.992 822.314 825.033 822.753 810.483 822.737 819.120 812.821 809.976 814.974 808.868 816.608 814.591 808.597 810.239 808.891 808.173 809.719 1101.394 1221.764 985.842 982.275 1065.264 970.550 1004.007 974.529 976.256 969.136 967.187 982.769 961.884 978.567 967.289 985.480 964.635 963.199 958.365 949.513 958.905 957.745 963.739 986.927 948.697 957.436 962.700 957.984 946.455 947.216 961.291 952.978 969.109 944.257 943.769 943.075 941.369 943.136 943.325 947.076
tests/exhaustivity-V.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 1580.683, Mon Oct 23 17:45:22 CEST 2017, 5024.418 2354.103 1938.840 1821.392 2243.688 1826.841 1951.981 1834.870 1751.683 1627.075 1625.762 1734.601 1833.498 1653.318 1566.638 1606.750 1620.242 1622.662 1571.181 1546.639 5482.657 2887.369 2567.819 2829.971 3031.023 2380.790 2295.988 2511.620 2282.256 2251.860 2365.690 2225.064 2188.500 2170.305 2160.256 2156.069 2146.129 2150.878 2145.007 2231.984 5110.556 2373.860 1973.553 2066.468 2237.229 1794.257 1753.215 1976.424 1697.316 1819.161 1718.791 1790.538 1720.076 1750.518 1668.456 1680.105 1696.197 1609.496 1601.544 1631.657 , 1551.628 1557.046 1564.147 1563.678 1514.715 1548.604 1619.354 1524.878 1536.330 1515.238 1511.062 1608.406 1516.293 1540.144 1537.221 1531.991 1531.012 1530.887 1826.289 1515.559 1519.161 1512.680 1527.454 1518.282 1515.004 1531.456 1527.172 1541.871 1521.032 1558.394 1569.623 1517.188 1513.801 1516.470 1511.197 1504.357 1695.916 1490.190 1500.455 1503.615 2206.123 2151.565 2173.345 2121.447 2130.842 2111.111 2203.920 2129.590 2116.538 2105.458 2113.615 2157.979 2119.676 2149.388 2110.231 2123.684 2123.557 2118.699 2136.815 2121.331 2115.440 2113.542 2110.975 2104.930 2120.126 2115.044 2124.496 2108.678 2092.555 2113.251 2083.415 2102.342 2096.934 2099.484 2098.791 2109.522 2109.963 2092.153 2100.131 2092.726 1622.021 1607.540 1612.905 1618.678 1576.302 1579.510 1574.120 1590.419 1592.745 1592.220 1568.876 1618.131 1609.451 1601.583 1608.088 1584.783 1578.238 1573.114 1584.472 1577.212 1602.094 1581.856 1570.644 1568.789 1566.361 1558.994 1559.330 1556.132 1578.190 1563.971 1601.308 1556.271 1560.840 1571.737 1565.716 1563.599 1561.303 1560.990 1558.225 1557.935
tests/implicitNums.scala, 3366, 2017-10-23T14:50:32Z, 70b46a8, 785.3695, Mon Oct 23 17:46:22 CEST 2017, 6929.048 3865.697 2883.618 2433.850 1945.076 1489.545 1024.584 931.369 900.006 888.862 , 858.105 811.405 828.049 794.953 795.085 828.785 789.282 786.533 793.677 788.279 779.339 784.206 775.136 773.412 783.940 772.627 771.900 778.465 771.619 773.559
tests/scalapb, 3366, 2017-10-23T14:50:32Z, 70b46a8, 7002.6585, Mon Oct 23 17:50:45 CEST 2017, 27018.273 15724.739 11936.123 9961.161 8207.826 7492.189 7360.162 7232.477 7206.078 7105.646 , 7147.418 7068.510 7113.701 7495.352 7148.809 7075.392 7195.414 7059.069 7241.943 6981.271 7000.593 7004.724 6933.943 6920.663 6923.412 6969.952 6992.663 6925.624 6887.032 6900.862
dotty, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 34375.362, Thu Oct 26 15:29:18 CEST 2017, 78632.544 43055.243 37676.862 36236.538 36959.216 35079.705 34784.015 34870.626 34858.254 35220.582 , 34386.670 34506.675 35096.390 35597.106 34268.791 34321.321 34673.970 35204.134 34011.599 33982.330 34376.723 35090.185 33822.926 34079.344 34374.001 35110.337 33798.103 33978.375 34336.730 35099.212
tests/scala-library, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 5827.764, Thu Oct 26 15:32:47 CEST 2017, 23462.956 12347.331 9997.400 6965.847 6918.923 6484.864 6241.089 6352.549 6057.393 5967.510 , 5971.450 5936.713 5959.104 5863.751 5866.958 5856.019 5842.452 5792.541 5890.287 6031.244 5731.345 5806.733 5859.472 5704.741 5681.228 5813.076 5716.409 5691.590 5705.831 5733.713
tests/implicit_cache.scala, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 117.295, Thu Oct 26 15:33:23 CEST 2017, 2933.199 518.321 442.167 380.354 377.424 250.818 217.465 176.942 144.726 135.345 , 129.150 128.231 123.509 126.096 127.802 128.860 126.223 118.738 120.870 120.709 115.852 115.361 113.397 114.002 112.852 113.995 110.580 113.314 109.632 111.896
tests/implicit-scope-loop.scala, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 122.881, Thu Oct 26 15:34:00 CEST 2017, 2961.676 542.764 584.100 464.647 391.531 276.671 210.212 162.378 150.459 157.589 , 138.690 137.862 133.852 130.154 132.176 136.406 129.108 123.296 123.397 126.242 122.167 122.000 118.415 119.745 117.487 119.128 115.036 115.543 122.466 121.490
tests/i1535.scala, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 151.2355, Thu Oct 26 15:34:37 CEST 2017, 3445.061 1074.163 771.824 600.570 516.338 446.444 386.588 330.592 263.579 206.676 , 211.966 197.962 176.367 161.113 161.625 160.658 161.052 156.197 150.266 148.025 152.205 148.993 148.949 148.450 144.467 143.641 144.056 175.385 138.099 141.091
tests/i1687.scala, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 99.939, Thu Oct 26 15:35:13 CEST 2017, 2671.050 452.625 409.164 298.903 232.204 161.510 170.378 121.820 119.105 121.295 , 109.192 104.838 108.021 103.670 107.826 126.400 109.834 109.090 98.161 98.165 100.592 103.715 99.286 96.108 97.382 96.133 96.889 94.018 95.089 94.914
tests/Vector.scala, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 567.3925, Thu Oct 26 15:38:44 CEST 2017, 7055.778 2245.664 1882.167 1399.842 1173.969 1235.172 1041.866 1025.752 1113.927 1219.764 1164.427 1128.402 969.929 805.714 726.280 724.488 702.194 665.032 695.077 646.673 6317.065 2024.200 1657.949 1403.356 1240.889 1222.500 1065.219 1098.012 1141.017 1319.264 1274.564 1397.151 1216.704 813.426 945.545 824.968 692.010 664.210 667.112 640.637 7325.394 2609.140 2242.397 1832.285 1629.091 1258.648 1398.626 857.272 793.763 903.813 701.233 685.220 702.585 648.945 637.049 704.032 620.778 603.456 598.614 624.227 , 636.846 656.786 824.581 617.487 648.687 606.124 580.745 588.388 580.105 582.828 565.441 579.104 579.854 570.209 560.887 558.610 569.159 556.855 563.154 553.680 564.982 549.929 550.313 543.808 706.419 627.812 539.333 554.737 542.908 541.565 662.183 638.177 631.325 600.547 612.726 598.548 659.017 583.943 574.464 589.780 568.773 567.417 570.132 567.805 563.852 557.291 568.709 589.026 553.112 549.909 548.820 550.074 535.303 540.314 548.833 689.824 538.739 567.368 550.048 541.391 596.314 681.093 584.606 590.962 577.470 565.224 577.974 583.405 562.657 571.087 578.028 556.385 552.241 556.633 559.844 557.054 550.093 556.889 543.873 546.414 543.471 569.982 552.043 539.384 539.644 548.455 538.513 569.482 541.721 590.427
tests/empty-class.scala, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 76.944, Thu Oct 26 15:39:19 CEST 2017, 2348.922 412.201 234.702 237.738 210.895 172.016 120.649 102.248 92.552 87.370 , 81.953 80.885 80.339 80.396 79.506 79.282 77.819 79.292 76.340 77.354 75.190 76.353 75.319 76.534 78.659 75.902 74.017 75.118 74.044 74.666
tests/empty-object.scala, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 80.9355, Thu Oct 26 15:39:54 CEST 2017, 2505.223 345.956 284.404 244.187 173.044 145.876 116.580 102.866 104.430 111.198 , 85.643 85.716 89.914 97.614 82.729 82.753 81.218 84.974 82.022 78.397 80.653 78.425 82.105 77.617 79.295 77.619 77.984 77.631 77.896 77.212
tests/empty-file.scala, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 60.969, Thu Oct 26 15:40:28 CEST 2017, 2020.606 260.493 176.518 154.749 137.776 135.866 115.767 78.339 66.719 65.316 , 66.511 64.522 63.041 60.928 62.539 61.808 64.377 61.010 64.120 61.088 60.181 60.325 60.326 60.561 60.777 59.947 61.058 58.889 59.727 58.724
tests/patmatexhaust.scala, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 302.367, Thu Oct 26 15:44:25 CEST 2017, 5500.258 1544.176 1247.005 1219.765 1100.636 1202.785 1143.116 1013.630 928.668 834.818 750.865 632.136 557.571 580.013 430.853 397.693 453.605 427.971 369.583 358.904 5404.281 2138.647 1679.745 1465.116 1320.456 924.625 900.890 861.171 577.784 568.778 547.239 505.631 432.934 469.322 411.521 400.048 424.031 472.800 355.220 334.196 5117.768 1655.637 1692.527 1232.140 1040.660 1006.963 843.393 810.070 805.602 725.340 536.087 570.674 630.401 436.967 399.866 396.376 381.557 372.827 365.939 360.595 , 357.689 353.152 346.102 340.158 346.870 349.340 330.408 335.545 326.437 325.528 326.914 315.174 312.493 322.113 311.080 308.126 315.843 303.131 303.081 312.588 301.070 297.404 304.399 301.516 303.613 356.747 291.098 291.861 296.308 303.008 289.480 294.712 288.651 291.861 290.576 281.614 289.386 285.436 281.112 287.743 325.317 333.164 354.505 417.449 383.470 349.717 313.807 315.018 317.532 326.133 304.682 310.046 301.255 296.648 301.732 294.494 299.594 297.965 291.481 301.791 300.471 407.723 345.015 294.162 286.966 283.647 292.792 289.898 280.841 288.042 282.259 285.305 281.385 275.666 284.969 278.413 278.087 279.843 277.760 271.579 406.851 345.540 360.856 346.135 343.014 324.054 451.502 322.212 320.137 324.715 309.211 307.963 320.938 311.296 307.175 337.386 308.244 297.387 309.683 298.594 292.374 302.875 291.998 296.832 299.661 291.703 306.062 292.160 341.443 301.859 308.101 285.342 282.260 292.237 280.515 289.916 282.823 296.580 300.496 297.801
tests/exhaustivity-I.scala, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 179.6395, Thu Oct 26 15:47:57 CEST 2017, 3846.573 1252.642 802.611 636.756 553.938 474.483 567.999 518.625 467.553 305.813 344.748 264.058 242.311 239.457 226.160 221.840 209.052 207.116 205.134 222.748 3924.142 1534.071 1247.618 944.963 718.705 523.087 445.969 452.188 465.843 349.357 396.292 266.100 251.323 241.075 226.084 213.947 212.600 204.367 202.045 201.003 3798.553 1204.165 864.965 759.999 635.428 587.929 518.768 510.514 397.225 389.951 341.591 371.153 243.627 240.190 269.849 219.981 214.801 205.252 223.585 213.546 , 197.398 202.447 202.004 213.609 194.102 259.794 205.038 188.116 189.736 187.646 190.059 183.047 187.416 187.542 181.187 178.310 184.327 190.265 178.377 181.636 176.037 174.234 175.402 173.382 174.791 174.304 173.180 173.469 170.659 171.429 169.074 168.154 172.082 166.757 170.481 181.866 165.427 167.615 165.038 167.826 194.574 190.089 195.419 233.513 194.033 189.370 181.810 186.111 180.079 182.515 180.231 179.200 183.472 178.642 181.615 177.375 209.436 225.149 238.926 177.507 178.498 188.934 177.842 178.863 172.263 183.875 170.904 172.581 169.256 170.039 172.449 171.055 170.883 165.840 165.508 168.367 166.511 168.936 166.305 168.966 203.096 239.680 235.693 202.383 218.354 194.413 186.042 184.589 189.978 184.812 184.419 206.984 180.509 184.523 180.606 183.401 180.612 181.216 187.470 180.926 183.410 175.405 195.320 188.072 176.146 177.748 172.001 173.783 176.551 169.070 171.927 171.913 171.360 172.413 169.559 168.672 170.142 169.134 173.969 168.959
tests/exhaustivity-S.scala, 3366, 2017-10-26T13:07:01Z, 5a41b3e, 285.794, Thu Oct 26 15:51:40 CEST 2017, 4143.844 1696.304 812.638 635.551 558.416 591.029 395.996 437.105 360.937 345.049 330.961 324.085 315.400 345.554 325.184 302.161 299.411 294.971 299.138 294.219 3894.237 1152.041 865.277 673.643 560.801 468.702 443.521 346.855 354.174 331.588 307.335 306.230 329.670 294.937 293.819 303.652 285.794 284.656 294.251 283.836 3919.470 1077.681 778.402 1095.156 622.245 539.774 482.355 412.702 414.728 365.804 360.043 347.130 354.181 335.651 343.901 333.576 333.833 328.774 329.059 342.092 , 296.184 290.276 302.757 301.144 286.713 299.488 287.276 288.437 285.632 340.682 285.185 282.446 283.437 280.653 288.225 281.164 372.419 294.281 292.492 281.687 296.550 281.444 280.234 278.429 285.435 284.524 278.805 281.750 277.999 277.877 274.961 273.710 278.045 282.401 368.488 364.013 277.823 285.303 276.548 274.497 277.702 285.956 358.648 290.488 278.290 275.048 272.661 270.104 267.671 268.150 279.935 278.954 282.773 273.996 269.181 271.022 267.486 266.062 265.477 267.624 265.572 264.165 262.719 267.722 262.324 273.976 275.260 259.601 287.307 262.527 261.911 262.679 262.405 261.767 261.377 261.062 261.606 260.448 259.736 260.822 329.423 320.413 321.244 328.341 338.793 316.712 326.322 314.578 315.294 308.852 310.995 307.370 308.414 306.726 306.641 314.997 305.436 304.781 320.612 374.175 308.513 304.207 303.401 302.296 302.506 302.980 300.384 301.678 300.409 304.774 300.543 301.657 299.443 301.881 301.540 303.063 301.238 298.797 304.714 299.635
